url,incident_number,links,occurred_on_date,district,district_name,shooting,location_of_occurrence,street,nature_of_incident,officer_journal_name,offenses,incident_clearance,number_of_arrestees,number_of_victims,number_of_offenders
https://www.wokewindows.org/incidents/202091501,202091501,false,2020-12-14 07:21:00,D4,South End,false,58 W RUTLAND SQ,W RUTLAND SQ,PROPERTY - ACCIDENTAL DAMAGE,,PROPERTY - ACCIDENTAL DAMAGE,,,,
https://www.wokewindows.org/incidents/202091508,202091508,false,2020-12-14 07:00:00,A15,Charlestown,false,40 WARREN ST,WARREN ST,TOWED MOTOR VEHICLE,103781  JASON RICHARDSON,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202091660,202091660,false,2020-12-14 06:29:00,B2,Roxbury,false,12 ROCKLEDGE ST,ROCKLEDGE ST,INVESTIGATE PERSON,148244  JASMANY BEATO,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091496,202091496,false,2020-12-14 05:56:00,D4,South End,false,MASSACHUSETTS AVE & ALBANY ST,MASSACHUSETTS AVE & ALBANY ST,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,011262  MICHAEL PANKIEVICH,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,,,,
https://www.wokewindows.org/incidents/202091585,202091585,false,2020-12-14 05:00:00,E13,Jamaica Plain,false,11 GAY HEAD ST,GAY HEAD ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,011691  JOHN GOULD,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091495,202091495,false,2020-12-14 04:10:00,D4,South End,false,811 MASSACHUSETTS AVE,MASSACHUSETTS AVE,VANDALISM,,VANDALISM,,,,
https://www.wokewindows.org/incidents/202094613,202094613,false,2020-12-14 03:21:00,D14,Brighton,false,72 BROOKS ST,WASHINGTON ST,INVESTIGATE PERSON,010313  ANNETTE ZAMBELLO,INVESTIGATE PERSON; HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202091491,202091491,false,2020-12-14 01:29:00,C11,Dorchester,false,34 BELLEVUE ST,BELLEVUE ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091490,202091490,false,2020-12-14 01:18:00,A1,Downtown,false,50 NEW SUDBURY ST,NEW SUDBURY ST,INVESTIGATE PERSON,148261  SIOBHAN ELVIN,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091494,202091494,false,2020-12-14 01:15:00,A7,East Boston,false,"",,ASSAULT - AGGRAVATED,010162  PAUL DOWNEY,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202091611,202091611,false,2020-12-14 01:00:00,A1,Downtown,false,1 AVENUE DE LAFAYETTE,NEW SUDBURY ST,PROPERTY - LOST/ MISSING,,PROPERTY - LOST/ MISSING,,,,
https://www.wokewindows.org/incidents/202092043,202092043,false,2020-12-14 01:00:00,B2,Roxbury,false,192 FISHER AVE,FISHER AVE,LARCENY ALL OTHERS,010312  FRANK WILLIAMS,LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202091488,202091488,false,2020-12-14 00:43:00,C11,Dorchester,false,6 ROCKNE AVE,ROCKNE AVE,SICK/INJURED/MEDICAL - PERSON,148277  RYAN KELLY,SICK/INJURED/MEDICAL - PERSON,,,,
https://www.wokewindows.org/incidents/202091489,202091489,false,2020-12-14 00:35:00,C6,South Boston,false,713 E BROADWAY,E BROADWAY,BURGLARY - COMMERICAL,011440  SHAWN O'NEIL,BURGLARY - COMMERICAL,,,,
https://www.wokewindows.org/incidents/202091487,202091487,false,2020-12-14 00:17:00,D4,South End,false,794 MASSACHUSETTS AVE,ALBANY ST,INVESTIGATE PERSON,144469  NIXON NAZAIRE,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091485,202091485,false,2020-12-14 00:08:00,E13,Jamaica Plain,false,154 HEATH ST,HEATH ST,ASSAULT - AGGRAVATED,099252  NATHAN ROBBINS,ASSAULT - SIMPLE; ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202091484,202091484,false,2020-12-14 00:04:00,B2,Roxbury,false,"",CHENEY ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091694,202091694,false,2020-12-14 00:00:00,B3,Mattapan,false,"",MOUNTAIN AVE,"",,TOWED MOTOR VEHICLE,,,,
https://www.wokewindows.org/incidents/202093303,202093303,false,2020-12-14 00:00:00,C11,Dorchester,false,1576 DORCHESTER AVE,GIBSON ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,122348  BRIANA XAVIER,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091663,202091663,false,2020-12-14 00:00:00,C11,Dorchester,false,106 ROSSETER ST,ROSSETER ST,INVESTIGATE PROPERTY,075645  BRET GIANNETTI,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202092116,202092116,false,2020-12-14 00:00:00,C11,Dorchester,false,"",GIBSON ST,"",,LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202091486,202091486,false,2020-12-13 23:41:00,A1,Downtown,false,800 WASHINGTON ST,WASHINGTON ST,ARSON,148261  SIOBHAN ELVIN,ARSON,,,,
https://www.wokewindows.org/incidents/200086510,200086510,false,2020-12-13 23:40:00,A1,Downtown,false,"",WASHINGTON ST,"",,ARSON,,,,
https://www.wokewindows.org/incidents/202091482,202091482,false,2020-12-13 22:51:00,B2,Roxbury,false,"",FAIRLAND ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091476,202091476,false,2020-12-13 22:50:00,A7,East Boston,false,15 CONDOR ST,CONDOR ST,PROPERTY - ACCIDENTAL DAMAGE,140344  JOHN PELS,PROPERTY - ACCIDENTAL DAMAGE,,,,
https://www.wokewindows.org/incidents/202091477,202091477,false,2020-12-13 22:48:00,B2,Roxbury,false,"",MOUNT PLEASANT AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091478,202091478,false,2020-12-13 22:47:00,D4,South End,false,81 E BERKELEY ST,E BERKELEY ST,VERBAL DISPUTE,,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091481,202091481,false,2020-12-13 22:20:00,A1,Downtown,false,40 NEW SUDBURY ST,NEW SUDBURY ST,SICK/INJURED/MEDICAL - POLICE,153161  BRENDAN MURPHY,SICK/INJURED/MEDICAL - POLICE,,,,
https://www.wokewindows.org/incidents/202091475,202091475,false,2020-12-13 22:11:00,C6,South Boston,false,5 FAN PIER BLVD,FAN PIER BLVD,SICK ASSIST - DRUG RELATED ILLNESS,010558  ROBERT LUCAS,SICK ASSIST - DRUG RELATED ILLNESS,,,,
https://www.wokewindows.org/incidents/202091471,202091471,false,2020-12-13 21:55:00,B3,Mattapan,false,50 SOUTHERN AVE,SOUTHERN AVE,VAL - VIOLATION OF AUTO LAW,,VAL - VIOLATION OF AUTO LAW,,,,
https://www.wokewindows.org/incidents/202091473,202091473,false,2020-12-13 21:51:00,B3,Mattapan,false,"",,M/V ACCIDENT - PROPERTY DAMAGE,096921  EMILY ENGLISH,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091470,202091470,false,2020-12-13 21:45:00,B2,Roxbury,false,55 LAWRENCE AVE,LAWRENCE AVE,M/V - LEAVING SCENE - PROPERTY DAMAGE,148281  CHRISTOPHE KERRIGAN,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202092093,202092093,false,2020-12-13 21:45:00,C6,South Boston,false,"",W BROADWAY,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091578,202091578,false,2020-12-13 21:30:00,B2,Roxbury,false,27 WASHINGTON ST,WASHINGTON ST,THREATS TO DO BODILY HARM,012026  DENNIS MORSON,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091467,202091467,false,2020-12-13 21:27:00,B2,Roxbury,false,1457 TREMONT ST,TREMONT ST,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091474,202091474,false,2020-12-13 21:20:00,D4,South End,false,"",SHAWMUT AVE,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091464,202091464,false,2020-12-13 21:18:00,A7,East Boston,false,16 BREMEN ST,BREMEN ST,ASSAULT - AGGRAVATED,106708  CHARBEL KAMEL,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202091500,202091500,false,2020-12-13 21:13:00,A1,Downtown,false,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,124893  ROBERT WALTON,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091466,202091466,false,2020-12-13 21:10:00,C11,Dorchester,false,397 GENEVA AVE,GENEVA AVE,INVESTIGATE PROPERTY,113756  JOSE CORREIA,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091461,202091461,false,2020-12-13 21:00:00,E13,Jamaica Plain,false,17 POND ST,POND ST,BURGLARY - RESIDENTIAL,,BURGLARY - RESIDENTIAL,,,,
https://www.wokewindows.org/incidents/202091794,202091794,false,2020-12-13 21:00:00,E5,West Roxbury,false,20 HIGHCREST RD,HIGHCREST RD,BURGLARY - RESIDENTIAL,102290  BRIAN MICHAUD,BURGLARY - RESIDENTIAL,,,,
https://www.wokewindows.org/incidents/202091558,202091558,false,2020-12-13 21:00:00,C6,South Boston,false,BOSTON ST,BOSTON ST,LARCENY THEFT FROM MV - NON-ACCESSORY,129442  SEAN BURKE,LARCENY THEFT FROM MV - NON-ACCESSORY,,,,
https://www.wokewindows.org/incidents/202091463,202091463,false,2020-12-13 20:55:00,B3,Mattapan,false,"",MCLELLAN ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091480,202091480,false,2020-12-13 20:53:00,A1,Downtown,false,1 CORTES ST,CORTES ST,SICK/INJURED/MEDICAL - POLICE,010166  MICHAEL TALBOT,SICK/INJURED/MEDICAL - POLICE,,,,
https://www.wokewindows.org/incidents/202091465,202091465,false,2020-12-13 20:52:00,B2,Roxbury,false,"",HOWLAND ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091457,202091457,false,2020-12-13 20:51:00,B2,Roxbury,false,225 DUDLEY ST,DUDLEY ST,INVESTIGATE PERSON,153328  JEFFREY GELINAS,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091460,202091460,false,2020-12-13 20:48:00,B2,Roxbury,false,69 MCGREEVEY WAY,MCGREEVEY WAY,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091454,202091454,false,2020-12-13 20:42:00,B2,Roxbury,false,"",HUTCHINGS ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091453,202091453,false,2020-12-13 20:39:00,D14,Brighton,false,100 BRIGHTON AVE,GOODENOUGH ST,ASSAULT - SIMPLE,144496  BENJAMIN KATZ,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202091455,202091455,false,2020-12-13 20:30:00,B3,Mattapan,false,"",FREELAND ST,"",,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091462,202091462,false,2020-12-13 20:23:00,B2,Roxbury,false,"",BLUE HILL AVE,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202093476,202093476,false,2020-12-13 20:20:00,E18,Hyde Park,false,264 NEPONSET VALLEY PKWY,NEPONSET VALLEY PKWY,M/V - LEAVING SCENE - PROPERTY DAMAGE,102395  JESSICA ANDERSON,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091450,202091450,false,2020-12-13 20:18:00,C6,South Boston,false,42 MAYHEW ST,MAYHEW ST,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091458,202091458,false,2020-12-13 20:14:00,C11,Dorchester,false,"",ASHMONT ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091452,202091452,false,2020-12-13 20:13:00,D4,South End,false,149 MASSACHUSETTS AVE,MASSACHUSETTS AVE,INVESTIGATE PERSON,148269  KEVIN HERBERT,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091539,202091539,false,2020-12-13 20:07:00,E18,Hyde Park,false,53 SUMMIT ST,SUMMIT ST,INVESTIGATE PERSON,116110  YRENE CASTILLO,INVESTIGATE PERSON; LARCENY ALL OTHERS,,,,
https://www.wokewindows.org/incidents/202091456,202091456,false,2020-12-13 20:00:00,C6,South Boston,false,"",,LARCENY THEFT OF BICYCLE,102172  RORY COLEMAN,LARCENY THEFT OF BICYCLE,,,,
https://www.wokewindows.org/incidents/202091440,202091440,false,2020-12-13 19:48:00,A1,Downtown,false,1 AVENUE DE LAFAYETTE,AVENUE DE LAFAYETTE,SICK ASSIST,153161  BRENDAN MURPHY,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091443,202091443,false,2020-12-13 19:40:00,D14,Brighton,false,1465 COMMONWEALTH AVE,COMMONWEALTH AVE,SICK ASSIST - DRUG RELATED ILLNESS,153073  JORDAN ARAGONES,SICK ASSIST - DRUG RELATED ILLNESS,,,,
https://www.wokewindows.org/incidents/202091472,202091472,false,2020-12-13 19:35:00,E13,Jamaica Plain,false,277 CENTRE ST,CENTRE ST,VERBAL DISPUTE,,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091439,202091439,false,2020-12-13 19:34:00,E18,Hyde Park,true,10 ELLIS ST,ELLIS ST,DEATH INVESTIGATION,144840  MATTHEW DIPIRO,"DEATH INVESTIGATION; MURDER, NON-NEGLIGIENT MANSLAUGHTER",,,,
https://www.wokewindows.org/incidents/202091437,202091437,false,2020-12-13 19:32:00,B3,Mattapan,false,669 WALK HILL ST,WALK HILL ST,SICK ASSIST,144325  DALE DEAVEN KENNEDY,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091531,202091531,false,2020-12-13 19:30:00,C11,Dorchester,false,120 ELMER RD,GIBSON ST,AUTO THEFT,011095  CAROLE COLLINS,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/202091939,202091939,false,2020-12-13 19:28:00,A1,Downtown,false,361 HANOVER ST,HANOVER ST,FORGERY / COUNTERFEITING,140298  BRIAN GARNEY,FORGERY / COUNTERFEITING,,,,
https://www.wokewindows.org/incidents/202091431,202091431,false,2020-12-13 19:24:00,B2,Roxbury,false,108 MAGNOLIA ST,WASHINGTON ST,MISSING PERSON,140327  SEAN MULLIGAN,MISSING PERSON,,,,
https://www.wokewindows.org/incidents/202091447,202091447,false,2020-12-13 19:02:00,B3,Mattapan,false,"",BRIARCLIFF TER,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091509,202091509,false,2020-12-13 19:00:00,B3,Mattapan,false,164 WILMINGTON AVE,BLUE HILL AVE,LARCENY THEFT OF MV PARTS & ACCESSORIES,116141  AMYLEIGH DEVITO,LARCENY THEFT OF MV PARTS & ACCESSORIES,,,,
https://www.wokewindows.org/incidents/202091911,202091911,false,2020-12-13 19:00:00,D14,Brighton,false,24 GLENVILLE AVE,WASHINGTON ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,138600  AZADI CHARLES-SAMPSON,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091434,202091434,false,2020-12-13 18:58:00,B3,Mattapan,false,"",ELLINGTON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091497,202091497,false,2020-12-13 18:50:00,D4,South End,false,426 STUART ST,STUART ST,BURGLARY - COMMERICAL,140305  JASON HESSLER,BURGLARY - COMMERICAL,,,,
https://www.wokewindows.org/incidents/202091426,202091426,false,2020-12-13 18:49:00,B3,Mattapan,false,1165 BLUE HILL AVE,BLUE HILL AVE,SICK ASSIST,148243  HAMINTON BALTHAZAR,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091427,202091427,false,2020-12-13 18:47:00,A15,Charlestown,false,"",DECATUR ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091428,202091428,false,2020-12-13 18:46:00,D14,Brighton,false,"",JETTE CT,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091424,202091424,false,2020-12-13 18:34:00,B2,Roxbury,false,68 BIRD ST,BIRD ST,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091438,202091438,false,2020-12-13 18:34:00,B3,Mattapan,false,16 CHARLOTTE ST,CHARLOTTE ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,096921  EMILY ENGLISH,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091441,202091441,false,2020-12-13 18:29:00,C11,Dorchester,false,2100 DORCHESTER AVE,DORCHESTER AVE,ASSAULT - SIMPLE,052581  WILFREDO GARCIA,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/202091421,202091421,false,2020-12-13 18:28:00,C6,South Boston,false,231 MONSIGNOR DENNIS F O'CALLAGHAN WAY,MONSIGNOR DENNIS F O'CALLAGHAN WAY,VANDALISM,,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091425,202091425,false,2020-12-13 18:17:00,D14,Brighton,false,"",,SICK ASSIST,,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091422,202091422,false,2020-12-13 18:17:00,C11,Dorchester,false,784 WASHINGTON ST,WASHINGTON ST,VANDALISM,,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091417,202091417,false,2020-12-13 18:17:00,E18,Hyde Park,false,"",WEST ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091420,202091420,false,2020-12-13 18:15:00,D4,South End,false,11 E NEWTON ST,E NEWTON ST,SUDDEN DEATH,011413  EDWARD GATELY,SUDDEN DEATH,,,,
https://www.wokewindows.org/incidents/202091419,202091419,false,2020-12-13 18:12:00,A1,Downtown,false,15 WINTER ST,WINTER ST,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,148267  JAMES GORMAN,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,,,,
https://www.wokewindows.org/incidents/202091416,202091416,false,2020-12-13 18:10:00,A1,Downtown,false,"",,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,148267  JAMES GORMAN,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,,,,
https://www.wokewindows.org/incidents/202091435,202091435,false,2020-12-13 18:02:00,D14,Brighton,false,"",KELTON ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202092057,202092057,false,2020-12-13 18:00:00,A7,East Boston,false,"",PARIS ST,"",,ASSAULT - SIMPLE,,,,
https://www.wokewindows.org/incidents/212001699,212001699,false,2020-12-13 17:51:00,E5,West Roxbury,false,16 STELLMAN RD,STELLMAN RD,ASSAULT - AGGRAVATED,050598  DANIEL CICCOLO,ASSAULT - AGGRAVATED,,,,
https://www.wokewindows.org/incidents/202091410,202091410,false,2020-12-13 17:47:00,B2,Roxbury,false,"",,"",,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091409,202091409,false,2020-12-13 17:44:00,E18,Hyde Park,false,865 CANTERBURY ST,CANTERBURY ST,M/V - LEAVING SCENE - PROPERTY DAMAGE,050078  CAROL MORSE,M/V - LEAVING SCENE - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091412,202091412,false,2020-12-13 17:44:00,C11,Dorchester,true,4 LEVANT ST,LEVANT ST,INVESTIGATE PROPERTY,148298  MICHAEL RUSSELL,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091414,202091414,false,2020-12-13 17:42:00,C11,Dorchester,false,"",GENEVA AVE,"",,THREATS TO DO BODILY HARM,,,,
https://www.wokewindows.org/incidents/202091407,202091407,false,2020-12-13 17:41:00,C11,Dorchester,false,"",,"",,M/V ACCIDENT - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202091468,202091468,false,2020-12-13 17:30:00,E18,Hyde Park,false,175 WOLCOTT SQ,WOLCOTT SQ,HARASSMENT/ CRIMINAL HARASSMENT,080398  DOWAYNE LEWIS,HARASSMENT/ CRIMINAL HARASSMENT,,,,
https://www.wokewindows.org/incidents/202091418,202091418,false,2020-12-13 17:30:00,C11,Dorchester,false,28 CARSON ST,CARSON ST,SICK ASSIST,126842  JESSICA HAYES,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091406,202091406,false,2020-12-13 17:27:00,B3,Mattapan,false,4 RIVER ST,RIVER ST,LARCENY SHOPLIFTING,,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091415,202091415,false,2020-12-13 17:20:00,D4,South End,false,497 BOYLSTON ST,BOYLSTON ST,LARCENY SHOPLIFTING,,LARCENY SHOPLIFTING,,,,
https://www.wokewindows.org/incidents/202091394,202091394,false,2020-12-13 17:19:00,C11,Dorchester,false,40 GIBSON ST,GIBSON ST,INVESTIGATE PROPERTY,103749  DENNIS CROWLEY,INVESTIGATE PROPERTY,,,,
https://www.wokewindows.org/incidents/202091442,202091442,false,2020-12-13 17:15:00,B2,Roxbury,false,"",,M/V ACCIDENT - PROPERTY DAMAGE,011408  JEAN-GERARD DORSAINVIL,M/V ACCIDENT - PROPERTY DAMAGE,,,,
https://www.wokewindows.org/incidents/202091413,202091413,false,2020-12-13 17:11:00,C6,South Boston,false,5 GENERAL LAWRENCE J LOGAN WAY,GENERAL LAWRENCE J LOGAN WAY,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091445,202091445,false,2020-12-13 17:08:00,A1,Downtown,false,38 BROMFIELD ST,BROMFIELD ST,SICK ASSIST - DRUG RELATED ILLNESS,141219  AMANDA KENNEDY,SICK ASSIST - DRUG RELATED ILLNESS,,,,
https://www.wokewindows.org/incidents/202091388,202091388,false,2020-12-13 17:07:00,C11,Dorchester,false,4 BELFORT ST,GIBSON ST,AUTO THEFT,,AUTO THEFT,,,,
https://www.wokewindows.org/incidents/202091396,202091396,false,2020-12-13 17:01:00,B3,Mattapan,false,121 AMES ST,AMES ST,INVESTIGATE PERSON,144325  DALE DEAVEN KENNEDY,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091504,202091504,false,2020-12-13 17:00:00,B2,Roxbury,false,34 WYOMING ST,WYOMING ST,VANDALISM,010598  GREGORY VICKERS,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091429,202091429,false,2020-12-13 16:53:00,A15,Charlestown,false,381 MAIN ST,MAIN ST,SICK ASSIST,011631  SEAN MCCARTHY,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091397,202091397,false,2020-12-13 16:52:00,C11,Dorchester,false,"",WAINWRIGHT ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091400,202091400,false,2020-12-13 16:50:00,B2,Roxbury,false,392 COLUMBIA RD,COLUMBIA RD,PROPERTY - STOLEN THEN RECOVERED,,PROPERTY - STOLEN THEN RECOVERED,,,,
https://www.wokewindows.org/incidents/202091383,202091383,false,2020-12-13 16:45:00,A1,Downtown,false,90 CAUSEWAY ST,CAUSEWAY ST,VERBAL DISPUTE,153161  BRENDAN MURPHY,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091380,202091380,false,2020-12-13 16:43:00,E18,Hyde Park,false,942 HYDE PARK AVE,HYDE PARK AVE,PROPERTY - FOUND,135979  DAVID MARQUEZ RIVAS,PROPERTY - FOUND,,,,
https://www.wokewindows.org/incidents/202091402,202091402,false,2020-12-13 16:40:00,D4,South End,false,800 BOYLSTON ST,BOYLSTON ST,PROPERTY - FOUND,140305  JASON HESSLER,PROPERTY - FOUND,,,,
https://www.wokewindows.org/incidents/202091386,202091386,false,2020-12-13 16:38:00,C11,Dorchester,false,"",DORCHESTER AVE,"",,LARCENY THEFT FROM BUILDING,,,,
https://www.wokewindows.org/incidents/202091432,202091432,false,2020-12-13 16:35:00,C11,Dorchester,false,64 PERCIVAL ST,PERCIVAL ST,VANDALISM,113756  JOSE CORREIA,VANDALISM,,,,
https://www.wokewindows.org/incidents/202091385,202091385,false,2020-12-13 16:32:00,D4,South End,false,900 BOYLSTON ST,BOYLSTON ST,VERBAL DISPUTE,140305  JASON HESSLER,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091387,202091387,false,2020-12-13 16:30:00,C11,Dorchester,false,"",MARIE ST,"",,VERBAL DISPUTE,,,,
https://www.wokewindows.org/incidents/202091382,202091382,false,2020-12-13 16:25:00,B3,Mattapan,false,15 JACOB ST,JACOB ST,INVESTIGATE PERSON,,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091392,202091392,false,2020-12-13 16:25:00,A15,Charlestown,false,173 ALFORD ST,ALFORD ST,M/V - LEAVING SCENE - PERSONAL INJURY,,M/V - LEAVING SCENE - PERSONAL INJURY,,,,
https://www.wokewindows.org/incidents/202091379,202091379,false,2020-12-13 16:16:00,B2,Roxbury,false,23 TURQUOISE WAY,TURQUOISE WAY,SICK ASSIST,153328  JEFFREY GELINAS,SICK ASSIST,,,,
https://www.wokewindows.org/incidents/202091401,202091401,false,2020-12-13 16:15:00,E18,Hyde Park,false,2 PRESCOTT ST,NEPONSET VALLEY PKWY,INVESTIGATE PERSON,010395  STEPHEN CRIMMINS,INVESTIGATE PERSON,,,,
https://www.wokewindows.org/incidents/202091522,202091522,false,2020-12-13 16:15:00,D4,South End,false,"",,LARCENY THEFT OF BICYCLE,140307  CAROLYN IVENS,LARCENY THEFT OF BICYCLE,,,,
